id;Город дистрибьютора;Торг_точка_грязная;Торг_точка_грязная_адрес;outlet_clean_id;cluster_id;subcluster_id
13439;Ростов-на-Дону;Клеопатра ООО ул.Думенко,15;344045, Ростовская обл, Ростов-на-Дону г, Думенко ул, дом № 15;;208s-pxwc-PVr4-PXvF;wT9W-qKtw-S2df-xd5d
13440;Ростов-на-Дону;Клименко И.В. ИП;Ростовская, Песчанокопский, с.Николаевка, Дружбы, дом № 41;;hFgp-hscG-mGTk-7R5a;82w7-Ypb4-DFNR-gGLX
13441;Ростов-на-Дону;Клименко Н.А. ИП;-;;i8Bi-6QE7-Pv5N-0N01;kdQm-Fo7S-Biim-PAdV
13442;Ростов-на-Дону;Клименко Н.А. ИП;346561, Ростовская обл, Усть-Донецкий р-н, Пухляковский х, Центральная ул, дом № 45/9;;i8Bi-6QE7-Pv5N-0N01;kdQm-Fo7S-Biim-PAdV
13443;Ростов-на-Дону;Клименко Н.В. ИП;346527, Ростовская обл, Шахты г, Текстильная ул, дом № 11, кв.60;;uAzK-nMCQ-2pU5-PUpd;EtHn-Y6Gc-m22Z-XY77
13444;Ростов-на-Дону;Клочкова О.В. ИП;346400, Ростовская обл, Новочеркасск г, Крайняя ул, дом № 2-В;;2pRr-37ci-l3wa-adiX;vyHF-eY2v-Qc9T-gNnL
13445;Ростов-на-Дону;Ключко Г.В. ИП;-;;ueKz-9f3A-lMTb-x6Ls;7vtl-7NOs-0pfd-4boh
13446;Ростов-на-Дону;Ключко Г.В. ИП;346919, Ростовская обл, Новошахтинск г, Фурманова ул, дом № 10;;ueKz-9f3A-lMTb-x6Ls;7vtl-7NOs-0pfd-4boh
13447;Ростов-на-Дону;Ключникова Н.В. ИП;-;;T4H1-ThyQ-fxvU-q3Ug;AOgQ-HZLW-wFuS-CwyY
13448;Ростов-на-Дону;Ключникова Н.В. ИП;347905, Ростовская обл, Таганрог г, Большой Садовый пер, дом № 35;;T4H1-ThyQ-fxvU-q3Ug;AOgQ-HZLW-wFuS-CwyY
13449;Ростов-на-Дону;Князева Н.А. ИП;-;;HR8C-Fiwb-5inB-7yr2;mRTh-3ZgH-2Rer-RPqB
13450;Ростов-на-Дону;Князева Н.А. ИП;346506, Ростовская обл, Шахты г, Верхоянский пер, дом № 37;;HR8C-Fiwb-5inB-7yr2;mRTh-3ZgH-2Rer-RPqB
13451;Ростов-на-Дону;Кобелева Е.В. ИП Садовая;346720, Ростовская обл, Аксайский р-н, Аксай г, Садовая ул, дом № 27-А;;gzBZ-cfIf-tigw-5V4H;oUH2-wXxO-n88v-VfUg
13452;Ростов-на-Дону;Кобец И.Ю.ИП;-;;30uk-ZnDq-YsIP-ssrf;dIpH-8nGT-hZVU-gd1p
13453;Ростов-на-Дону;Кобец И.Ю.ИП;347872, Ростовская обл, Гуково г, Красноармейская ул, дом № 118а;;30uk-ZnDq-YsIP-ssrf;dIpH-8nGT-hZVU-gd1p
13454;Ростов-на-Дону;Кобзева А.В. ИП;346341, Ростовская обл, Донецк г, 3-й мкр, дом № 8-з;;mcsN-d56I-QOzY-W4bn;3iXC-M493-OXrd-d6zh
13455;Ростов-на-Дону;Кобзева А.В. ИП ул. М.Горького;346330, Ростовская обл, Донецк г, Максима Горького ул, дом № 70-А;;mcsN-d56I-QOzY-W4bn;fF3U-lgCB-5cHg-qA3b
13456;Ростов-на-Дону;Кобзева И.С. ИП;-;;rOmL-s8DI-U11b-Bewf;u9Bi-eOcg-qVIq-pXlp
13457;Ростов-на-Дону;Кобзева И.С. ИП;346537, Ростовская обл, Шахты г, Почтовая ул, дом № 38;;rOmL-s8DI-U11b-Bewf;u9Bi-eOcg-qVIq-pXlp
13458;Ростов-на-Дону;Кобылкин Ю.Н. ИП;-;;ZRDn-GbMl-llB8-SbS6;CLZK-HEkn-ygpl-yDR1
13459;Ростов-на-Дону;Кобылкин Ю.Н. ИП;347540, Ростовская обл, Пролетарский р-н, Пролетарск г, Свободная ул, дом № 48;;ZRDn-GbMl-llB8-SbS6;CLZK-HEkn-ygpl-yDR1
13460;Ростов-на-Дону;КОВАЛЕВ П.В.ИП ул.Менжинского,40;-;;ooQ6-ihrV-zHB2-bowy;ISic-xlQN-N0gP-32sS
13461;Ростов-на-Дону;КОВАЛЕВ П.В.ИП ул.Менжинского,40;346092, Ростовская обл, Тарасовский р-н, Митякинская ст-ца, Менжинского ул, дом № 40;;ooQ6-ihrV-zHB2-bowy;ISic-xlQN-N0gP-32sS
13462;Ростов-на-Дону;Ковалев Ю.А. ИП;-;;iMKW-3o21-Zz6w-1Kog;qgpS-SgGg-NmZK-UlvH
13463;Ростов-на-Дону;Ковалев Ю.А. ИП;Сальск, пер. Колхозный, дом № 16;;iMKW-3o21-Zz6w-1Kog;qgpS-SgGg-NmZK-UlvH
13464;Ростов-на-Дону;Ковалева В.В.ИП;-;;5uv4-GcVz-uaQY-vr0l;AGaQ-cG6g-F5RF-rxGX
13465;Ростов-на-Дону;Ковалева В.В.ИП;347800, Ростовская обл, Каменск-Шахтинский г, Героев Пионеров ул, дом № 71, корпус а, кв.54;;5uv4-GcVz-uaQY-vr0l;AGaQ-cG6g-F5RF-rxGX
13466;Ростов-на-Дону;Ковалева В.В.ИП;"347800, Ростовская обл, Каменск-Шахтинский г, м-н ""Муравей"";8-905-453-87-45, Ворошилова ул";;5uv4-GcVz-uaQY-vr0l;AGaQ-cG6g-F5RF-rxGX
13467;Ростов-на-Дону;Ковалева Г.М. ИП;-;;dTUm-FnsG-Khxn-KBfi;rwov-nlTN-U0Ye-0BAM
13468;Ростов-на-Дону;Ковалева Г.М. ИП;347871, Ростовская обл, Гуково г, Костюшкина ул, дом № 45-А;;dTUm-FnsG-Khxn-KBfi;rwov-nlTN-U0Ye-0BAM
13469;Ростов-на-Дону;Ковалева Г.М. ИП ул Куйбышева 14;347872, Ростовская обл, Гуково г, Возрождения ул, дом № 8;;dTUm-FnsG-Khxn-KBfi;3oBQ-N1dT-e4DE-BeQa
13470;Ростов-на-Дону;Ковалева Г.М. ИП ул Куйбышева 14;-;;dTUm-FnsG-Khxn-KBfi;3oBQ-N1dT-e4DE-BeQa
13471;Ростов-на-Дону;Ковалева Г.М. ИП ул Куйбышева 14;347873, Ростовская обл, Гуково г, Куйбышева ул, дом № 14;;dTUm-FnsG-Khxn-KBfi;3oBQ-N1dT-e4DE-BeQa
13472;Ростов-на-Дону;Ковалева Г.М. ИП ул Сальская;347880, Ростовская обл, Гуково г, Сальская ул, дом № 10-А;;dTUm-FnsG-Khxn-KBfi;gYAt-r0kG-VY4R-dXEv
13473;Ростов-на-Дону;Ковалева И.В.ИП;-;;oqXT-6RYH-g4tK-aR0M;YmlQ-V8B8-oqyd-8gnn
13474;Ростов-на-Дону;Ковалева И.В.ИП;346807, Ростовская обл, Мясниковский р-н, Савченко х, Заречная ул, дом № 3а;;oqXT-6RYH-g4tK-aR0M;YmlQ-V8B8-oqyd-8gnn
13475;Ростов-на-Дону;Ковалёва Р.И. ИП;-;;KRvQ-O3vT-FlT4-9fat;eVmg-ITmR-zLgz-2VfH
13476;Ростов-на-Дону;Ковалёва Р.И. ИП;Ростовская, Сальский, х.Новоярки, Просёлочная, дом № 4;;KRvQ-O3vT-FlT4-9fat;eVmg-ITmR-zLgz-2VfH
13477;Ростов-на-Дону;Коваленко А.Н.ИП;-;;WhZ0-cCt3-OUEO-XPmN;mBhh-AkoR-AupM-sKNk
13478;Ростов-на-Дону;Коваленко А.Н.ИП;346817, Ростовская обл, Мясниковский р-н, Александровка 2-я с, Новая ул, дом № 6а;;WhZ0-cCt3-OUEO-XPmN;mBhh-AkoR-AupM-sKNk
13479;Ростов-на-Дону;Коваленко В.В. ИП;-;;1iFg-yfTi-GMUe-l9RP;l3Se-CnMG-TGaT-NygR
13480;Ростов-на-Дону;Коваленко В.В. ИП;347250, Ростовская обл, Константиновский р-н, Костино-Горский х, Молодежная ул, дом № 16-А;;1iFg-yfTi-GMUe-l9RP;l3Se-CnMG-TGaT-NygR
13481;Ростов-на-Дону;Коваленко В.В. ИП;Ростовская область, Сальский, Степной Курган, Пролетарская, дом № 15;;1iFg-yfTi-GMUe-l9RP;l3Se-CnMG-TGaT-NygR
13482;Ростов-на-Дону;Коваленко В.В. ИП;Степной Курган, Пролетарская, дом № 15;;1iFg-yfTi-GMUe-l9RP;l3Se-CnMG-TGaT-NygR
13483;Ростов-на-Дону;Коваленко В.Л. ИП, п. Синегорский;-;;tRqK-PvK0-tDMZ-FbAZ;7KE4-kGlb-GkgB-T6lE
13484;Ростов-на-Дону;Коваленко В.Л. ИП, п. Синегорский;347027, Ростовская обл, Белокалитвинский р-н, Синегорский п, Садовая ул, дом № 4;;tRqK-PvK0-tDMZ-FbAZ;7KE4-kGlb-GkgB-T6lE
13485;Ростов-на-Дону;Коваленко О.Ю. ИП;-;;uw9l-7n6c-koCV-GxuO;HApY-5sdL-SSYx-mec3
13486;Ростов-на-Дону;Ковальчук И.Ю.ИП;346500, Ростовская обл, Шахты г, Дзержинского ул, дом № 26, корпус А;;NgYA-l8F5-0fyL-dkg4;3Vzc-NZoY-ygEf-dmmb
13487;Ростов-на-Дону;Ковальчук И.Ю.ИП;-;;NgYA-l8F5-0fyL-dkg4;3Vzc-NZoY-ygEf-dmmb
13488;Ростов-на-Дону;Ковальчук И.Ю.ИП;346513, Ростовская обл, Шахты г, Победа Революции пр-кт, дом № 52, корпус А;;NgYA-l8F5-0fyL-dkg4;3Vzc-NZoY-ygEf-dmmb
13489;Ростов-на-Дону;Ковтун С.Н.ИП;346003, Ростовская обл, Чертковский р-н, Анно-Ребриковская сл, Советская ул, дом № 43/2;;6dNn-hkfT-zZKD-n1hm;xmoC-bMCS-ph1O-370B
13490;Ростов-на-Дону;Ковтун С.Н.ИП пер.Луначарского,39б;346009, Ростовская обл, Чертковский р-н, Маньково-Калитвенское с, Луначарского пер, дом № 39б;;6dNn-hkfT-zZKD-n1hm;zFkZ-4zPd-h5kp-g4t7
13491;Ростов-на-Дону;Ковтунов А.В. м-н Восток;Ростовская, Песчанокопский, с.Развильное, Комсомольская, дом № 19;;TQPg-GbCE-cwCQ-UwvG;f92r-Zogy-gbss-MCtA
13492;Ростов-на-Дону;Ковтунов А.В. м-н Восток;-;;TQPg-GbCE-cwCQ-UwvG;f92r-Zogy-gbss-MCtA
13493;Ростов-на-Дону;Ковтунов А.В. м-н Восток;Ростовская, Песчанокопский, с.Развильное, Шоссейная, дом № 3/1;;TQPg-GbCE-cwCQ-UwvG;f92r-Zogy-gbss-MCtA
13494;Ростов-на-Дону;Ковтунов С.В. ИП;347563, Ростовская обл, Песчанокопский р-н, Поливянка с, Советская ул, дом № 22;;2G5l-ooEg-Zovv-AHgO;gYQg-uCTI-89Kh-Prhf
13495;Ростов-на-Дону;Кожанов Ю.П. ИП;-;;IWxf-qrFM-GWzO-ogC1;Ov7w-Vw9m-Zi6x-qGcl
13496;Ростов-на-Дону;Кожанов Ю.П. ИП;347277, Ростовская область, Константиновский, Гапкин х, Центральная, дом № 37;;IWxf-qrFM-GWzO-ogC1;Ov7w-Vw9m-Zi6x-qGcl
13497;Ростов-на-Дону;Кожина С.А. ИП;-;;TCcL-yG51-o5lR-vRwc;GwUh-KAXK-y1XR-yIpo
13498;Ростов-на-Дону;Кожина С.А. ИП;346356, Ростовская обл, Красный Сулин г, Фурманова ул, дом № 12, кв.15;;TCcL-yG51-o5lR-vRwc;GwUh-KAXK-y1XR-yIpo
13499;Ростов-на-Дону;Кожух О.Н. ИП;-;;dPxW-G8HM-gv71-gMXa;h9sS-kP7D-XYV5-vlCo
13500;Ростов-на-Дону;Кожух О.Н. ИП;346488, Ростовская обл, Октябрьский р-н, Красный Луч х, Центральная ул, дом № 56;;dPxW-G8HM-gv71-gMXa;h9sS-kP7D-XYV5-vlCo
13501;Ростов-на-Дону;Кожух О.Н. ИП;346503, Ростовская обл, Шахты г, Хабарова ул, дом № 22-А, кв.7;;dPxW-G8HM-gv71-gMXa;h9sS-kP7D-XYV5-vlCo
13502;Ростов-на-Дону;Кожухов Д.Ю. ИП ул.Калинина 73;346400, Ростовская обл, Новочеркасск г, Калинина ул, дом № 73;;X438-nKRG-gpR5-mhXA;TAwG-OaXz-g3cv-F5RY
13503;Ростов-на-Дону;Козаченко Л.Ю.ИП;-;;GFPQ-5w1N-9UgS-PcRN;YAxO-iSNy-wKFu-xf0g
13504;Ростов-на-Дону;Козаченко Л.Ю.ИП;347027, Ростовская обл, Белокалитвинский р-н, Синегорский п, Юбилейный мкр, дом № 23;;GFPQ-5w1N-9UgS-PcRN;YAxO-iSNy-wKFu-xf0g
13505;Ростов-на-Дону;Козленков В.А. ИП Криворожская ул;-;;pM8g-piRw-cggo-vBfg;G4f8-lge0-GS2d-qgcl
13506;Ростов-на-Дону;Козленков В.А. ИП Чкалова;347872, Ростовская обл, Гуково г, Гражданская ул, дом № 2;;pM8g-piRw-cggo-vBfg;GKIe-Dqh6-6xw8-uIfF
13507;Ростов-на-Дону;Козленков В.А. ИП Чкалова;-;;pM8g-piRw-cggo-vBfg;GKIe-Dqh6-6xw8-uIfF
13508;Ростов-на-Дону;Козленков В.А. ИП Чкалова;347873, Ростовская обл, Гуково г, Чкалова ул, дом № 35;;pM8g-piRw-cggo-vBfg;GKIe-Dqh6-6xw8-uIfF
13509;Ростов-на-Дону;Козлов А.А. ИП;-;;xrpu-fU1v-GrK5-VTMV;WcNK-bpKN-Rtc4-m46w
13510;Ростов-на-Дону;КОЗЯВИНА В.В. ИП;-;;G0Hl-zXpc-V6fy-o0zR;56L4-TXAp-CzWW-c0Zz
13511;Ростов-на-Дону;Козявина В.В. ИП;344033, Ростовская обл, Ростов-на-Дону г, Кумженская ул, дом № 61;;G0Hl-zXpc-V6fy-o0zR;56L4-TXAp-CzWW-c0Zz
13512;Ростов-на-Дону;Кокарева Г.Н.ИП;346270, Ростовская обл, Шолоховский р-н, Вешенская ст-ца, Пансионатовская ул, дом № 2а;;ZgBF-X348-VSKs-QOeH;NGkI-2BBd-43bn-9cbL
13513;Ростов-на-Дону;Кокоулина Е.В. ИП;-;;H97g-TZQB-DlGP-mVoa;Vgg4-F5AS-s3QC-CgC7
13514;Ростов-на-Дону;Кокоулина Е.В. ИП;347140, Ростовская обл, Обливский р-н, Обливская ст-ца, Колхозный пер, дом № 1а;;H97g-TZQB-DlGP-mVoa;Vgg4-F5AS-s3QC-CgC7
13515;Ростов-на-Дону;Кокоулина Е.В. ИП;ст. Обливская, пер. Колхозный, дом № 1а;;H97g-TZQB-DlGP-mVoa;Vgg4-F5AS-s3QC-CgC7
13516;Ростов-на-Дону;Колганова Н.Н. ИП;Ростовская область, Дубовский, Андреевская, Центральная, дом № 27а;;Wmc2-0lAX-rit3-XSAG;nxsc-5mHy-cZXb-ORYs
13517;Ростов-на-Дону;Коледина Ю.Н. ИП;-;;siOg-cAHh-t4Gr-4uKN;hNCz-X2D8-VaAA-KZqy
13518;Ростов-на-Дону;Коледина Ю.Н. ИП;346400, Ростовская обл, Новочеркасск г, Дорожная ул, дом № 1;;siOg-cAHh-t4Gr-4uKN;hNCz-X2D8-VaAA-KZqy
13519;Ростов-на-Дону;Коледина Ю.Н. ИП;346400, Ростовская обл, Новочеркасск г, Крыжановского ул, дом № 22, кв.4;;siOg-cAHh-t4Gr-4uKN;hNCz-X2D8-VaAA-KZqy
13520;Ростов-на-Дону;Колезнева Л.Г. ИП ул. Щаденко 83;-;;K4Kq-Skql-d0b7-0YgM;Ll1T-tH00-WkLE-Zep0
13521;Ростов-на-Дону;Колезнева Л.Г. ИП ул. Щаденко 83;347850, Ростовская обл, Каменский р-н, Глубокий рп, Щаденко ул, дом № 83;;K4Kq-Skql-d0b7-0YgM;Ll1T-tH00-WkLE-Zep0
13522;Ростов-на-Дону;Колесник А.А. ИП;-;;plXQ-4bBX-1hzi-WnYw;hqVl-tnAT-FY8h-Awiw
13523;Ростов-на-Дону;Колесник А.А. ИП;346703, Ростовская обл, Аксайский р-н, Ленина х, Рабочая ул, дом № 1;;plXQ-4bBX-1hzi-WnYw;hqVl-tnAT-FY8h-Awiw
13524;Ростов-на-Дону;Колесников А.В. ИП;346720, Ростовская обл, Аксайский р-н, Аксай г, Ленина пр-кт, дом № 16-А;;SY02-FEOW-oYZ8-3Q2m;SuDg-ebHS-N3BY-GEaR
13525;Ростов-на-Дону;Колесникова М.В.ИП;347700, Ростовская обл, Кагальницкий р-н, Кагальницкая ст-ца, Заречный пер, дом № 11;;1yLn-DV49-92rF-UMkv;pNW8-stFM-UDSR-08qc
13526;Ростов-на-Дону;Колесникова П.В. ИП;346560, Ростовская обл, Усть-Донецкий р-н, Раздорская ст-ца, Калинина ул, дом № 11;;rE7f-szNT-oosu-AlCD;mqhT-2S6v-U50F-a2rd
13527;Ростов-на-Дону;Колесникова С.П.ИП ул.Садовая;346330, Ростовская обл, Донецк г, Садовая ул, дом № 12;;WcMY-wpCB-kuYG-kGw0;z5Ge-0t8r-Dc0i-XNsG
13528;Ростов-на-Дону;Колесникова Т.Б.ИП;-;;DtZi-Edco-ahZg-COgU;oWih-u2AW-Yy8N-H5pI
13529;Ростов-на-Дону;Колесникова Т.Б.ИП;346352, Ростовская обл, Красный Сулин г, Луначарского ул, дом № 15, корпус А;;DtZi-Edco-ahZg-COgU;oWih-u2AW-Yy8N-H5pI
13530;Ростов-на-Дону;Колесниченко А.А.ИП Маячок;-;;EUWS-AECl-buYf-OaMl;AIGc-DcTw-9fnV-hi66
13531;Ростов-на-Дону;Колесниченко А.А.ИП Маячок;РО, Шахты, пер.Добрынинский, дом № 47/6;;EUWS-AECl-buYf-OaMl;AIGc-DcTw-9fnV-hi66
13532;Ростов-на-Дону;Колесниченко Ю.А.ИП;-;;Dr9K-TPPR-xean-Kv0s;iWPK-n0nx-4f1g-zyqB
13533;Ростов-на-Дону;Колесниченко Ю.А.ИП;346240, Ростовская обл, Боковский р-н, Каргинская ст-ца, Комсомольская ул, дом № 10;;Dr9K-TPPR-xean-Kv0s;iWPK-n0nx-4f1g-zyqB
13534;Ростов-на-Дону;Колизей ООО;-;;pPmA-dyLv-A2eY-6H2u;Wazr-YH9S-Vc9x-PFP1
13535;Ростов-на-Дону;Колизей ООО;346537, Ростовская обл, Шахты г, Устинова ул, дом № 35, корпус а;;pPmA-dyLv-A2eY-6H2u;Wazr-YH9S-Vc9x-PFP1
13536;Ростов-на-Дону;Колишенкова Г.В. ИП;-;;UgmH-c8HF-iTq2-G0bV;GGlg-1W3Q-rFpC-qZES
13537;Ростов-на-Дону;Колишенкова Г.В. ИП;347872, Ростовская обл, Гуково г, Виноградная ул, дом № 87;;UgmH-c8HF-iTq2-G0bV;GGlg-1W3Q-rFpC-qZES
13538;Ростов-на-Дону;Колобок Балтика ООО;-;;KZsM-Hs7e-3G4G-xorz;96Td-LN52-BfOX-wNIo
13539;Ростов-на-Дону;Колобок Балтика ООО;"346500, Ростовская обл, Шахты г, 28-05-16;89185886684, п. Майский Ленина ул м-н Балтика";;KZsM-Hs7e-3G4G-xorz;96Td-LN52-BfOX-wNIo
